Strategy,Games,Time,Parallel,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072
score(d=1 t=6),10000,1.935,false,100.0,100.0,100.0,99.59,88.93,41.13,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=1 t=7),10000,2.2,false,100.0,100.0,100.0,99.55,89.33,40.43,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=1 t=8),10000,2.504,false,100.0,100.0,99.99,99.38,89.17,41.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=1 t=9),10000,2.785,false,100.0,100.0,100.0,99.56,89.03,42.35,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=1 t=10),10000,3.044,false,100.0,100.0,100.0,99.55,89.33,42.88,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=2 t=1),10000,6.016,false,100.0,100.0,100.0,100.0,99.97,98.73,79.59,20.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0
score(d=2 t=2),10000,17.737,false,100.0,100.0,100.0,100.0,100.0,99.5,86.27,28.87,0.16,0.0,0.0,0.0,0.0,0.0,0.0
score(d=2 t=3),10000,35.194,false,100.0,100.0,100.0,100.0,99.99,99.35,87.66,31.91,0.13,0.0,0.0,0.0,0.0,0.0,0.0
score(d=2 t=4),10000,59.146,false,100.0,100.0,100.0,100.0,99.99,99.52,89.11,35.05,0.37,0.0,0.0,0.0,0.0,0.0,0.0
score(d=2 t=5),2000,17.87,false,100.0,100.0,100.0,100.0,100.0,99.45,90.4,37.85,0.25,0.0,0.0,0.0,0.0,0.0,0.0
score(d=2 t=6),2000,24.994,false,100.0,100.0,100.0,100.0,100.0,99.55,88.8,36.75,0.65,0.0,0.0,0.0,0.0,0.0,0.0
score(d=2 t=7),2000,33.759,false,100.0,100.0,100.0,100.0,100.0,99.7,91.5,38.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0
score(d=2 t=8),2000,43.76,false,100.0,100.0,100.0,100.0,100.0,99.55,89.6,38.85,0.45,0.0,0.0,0.0,0.0,0.0,0.0
score(d=2 t=9),2000,55.138,false,100.0,100.0,100.0,100.0,100.0,99.65,91.2,39.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0
score(d=3 t=1),10000,29.926,false,100.0,100.0,100.0,100.0,100.0,99.85,95.14,53.87,1.82,0.0,0.0,0.0,0.0,0.0,0.0
score(d=3 t=2),2000,38.849,false,100.0,100.0,100.0,100.0,100.0,100.0,98.3,75.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=3 t=3),2000,122.014,false,100.0,100.0,100.0,100.0,100.0,100.0,99.1,80.4,16.15,0.0,0.0,0.0,0.0,0.0,0.0
score(d=3 t=4),500,49.351,true,100.0,100.0,100.0,100.0,100.0,100.0,97.8,81.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0
score(d=3 t=5),500,99.697,true,100.0,100.0,100.0,100.0,100.0,100.0,99.0,86.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0
score(d=3 t=6),500,170.33,true,100.0,100.0,100.0,100.0,100.0,100.0,99.2,85.2,20.8,0.0,0.0,0.0,0.0,0.0,0.0
score(d=3 t=7),500,273.724,true,100.0,100.0,100.0,100.0,100.0,100.0,99.2,86.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0
score(d=3 t=8),500,412.123,true,100.0,100.0,100.0,100.0,100.0,100.0,99.6,85.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0
score(d=4 t=1),10000,131.269,false,100.0,100.0,100.0,100.0,100.0,99.92,98.34,75.37,10.28,0.0,0.0,0.0,0.0,0.0,0.0
score(d=4 t=2),500,62.954,true,100.0,100.0,100.0,100.0,100.0,100.0,99.6,92.6,39.0,0.2,0.0,0.0,0.0,0.0,0.0
score(d=4 t=3),500,332.54,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,55.8,1.0,0.0,0.0,0.0,0.0,0.0
score(d=4 t=4),500,1043.38,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.8,59.2,1.6,0.0,0.0,0.0,0.0,0.0
score(d=4 t=5),500,2581.61,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.8,61.8,2.0,0.0,0.0,0.0,0.0,0.0
score(d=4 t=6),500,5414.66,true,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2,65.4,1.0,0.0,0.0,0.0,0.0,0.0
